"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"861332","OPTIND","BANKEX","OPTION","29-Apr-2025","55300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",120.95,782.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5531265,"BANKEX"
"861335","OPTIND","BANKEX","OPTION","29-Apr-2025","57600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",570,0,30,5,"BANKEX","","","","",211.65,2008.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5748775,"BANKEX"
"861336","OPTIND","BSESEN","OPTION","29-Apr-2025","79000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",4360,0,20,5,"BSE SENSEX","","","","",0.05,410.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861339","OPTIND","BANKEX","OPTION","29-Apr-2025","51600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",12.35,64.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5551637,"BANKEX"
"861340","OPTIND","BANKEX","OPTION","29-Apr-2025","53900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",68.8,353.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5551637,"BANKEX"
"861344","OPTIND","BSESEN","OPTION","29-Apr-2025","73000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",480,0,20,5,"BSE SENSEX","","","","",988.15,5003.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861345","OPTIND","BSESEN","OPTION","29-Apr-2025","75300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",506.45,3070.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7461243,"SENSEX"
"861346","OPTIND","BSESEN","OPTION","29-Apr-2025","77600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",880,0,20,5,"BSE SENSEX","","","","",292.25,1599.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861348","OPTIND","BSESEN","OPTION","29-Apr-2025","79900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",800,0,20,5,"BSE SENSEX","","","","",188.6,748.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861349","OPTIND","BSESEN","OPTION","29-Apr-2025","80000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",3617.8,9042.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7590141,"SENSEX"
"861350","OPTIND","BANKEX","OPTION","29-Apr-2025","56900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",322.3,3506.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5551637,"BANKEX"
"861352","OPTIND","BSESEN","OPTION","29-Apr-2025","71600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1490.35,6241,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7590141,"SENSEX"
"861353","OPTIND","BSESEN","OPTION","29-Apr-2025","73900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",240,0,20,5,"BSE SENSEX","","","","",331.15,3507.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861359","OPTIND","BANKEX","OPTION","29-Apr-2025","55200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",1147.75,5127.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5551637,"BANKEX"
"861361","OPTIND","BSESEN","OPTION","29-Apr-2025","77000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1840,0,20,5,"BSE SENSEX","","","","",809.65,6200.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861362","OPTIND","BANKEX","OPTION","29-Apr-2025","57500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1200,0,30,5,"BANKEX","","","","",453.25,3068.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5748775,"BANKEX"
"861363","OPTIND","BSESEN","OPTION","29-Apr-2025","79300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",3114.7,8370.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7798438,"SENSEX"
"861368","OPTIND","BSESEN","OPTION","29-Apr-2025","71000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",694.9,1653,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7590141,"SENSEX"
"861369","OPTIND","BANKEX","OPTION","29-Apr-2025","51500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",4150.5,8708.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5551637,"BANKEX"
"861371","OPTIND","BSESEN","OPTION","29-Apr-2025","73300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",100,0,20,5,"BSE SENSEX","","","","",470.45,2475.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861372","OPTIND","BANKEX","OPTION","29-Apr-2025","53800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",2131.1,6470.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5551637,"BANKEX"
"861373","OPTIND","BSESEN","OPTION","29-Apr-2025","75600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",640,0,20,5,"BSE SENSEX","","","","",1355.8,4940.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861374","OPTIND","BSESEN","OPTION","29-Apr-2025","77900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",160,0,20,5,"BSE SENSEX","","","","",1581.05,7039.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861378","OPTIND","BSESEN","OPTION","29-Apr-2025","71900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",180,0,20,5,"BSE SENSEX","","","","",67.05,1334.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861382","OPTIND","BANKEX","OPTION","29-Apr-2025","59200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",570,0,30,5,"BANKEX","","","","",413.8,3124.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5748775,"BANKEX"
"861385","OPTIND","BANKEX","OPTION","29-Apr-2025","53200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",7.35,310.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5551637,"BANKEX"
"861388","OPTIND","BANKEX","OPTION","29-Apr-2025","55500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",630,0,30,5,"BANKEX","","","","",279.9,985.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5748775,"BANKEX"
"861390","OPTIND","BANKEX","OPTION","29-Apr-2025","57800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",300,0,30,5,"BANKEX","","","","",199.85,2215.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5748775,"BANKEX"
"861392","OPTIND","BSESEN","OPTION","29-Apr-2025","79200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",360,0,20,5,"BSE SENSEX","","","","",214.5,949,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861394","OPTIND","BANKEX","OPTION","29-Apr-2025","51800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",15.75,76.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5551637,"BANKEX"
"861395","OPTIND","BANKEX","OPTION","29-Apr-2025","58500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",540,0,30,5,"BANKEX","","","","",85.95,2092.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5748775,"BANKEX"
"861397","OPTIND","BSESEN","OPTION","29-Apr-2025","73200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",930.85,4827.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7544905,"SENSEX"
"861398","OPTIND","BSESEN","OPTION","29-Apr-2025","75500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",3280,0,20,5,"BSE SENSEX","","","","",0.05,2024.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861399","OPTIND","BSESEN","OPTION","29-Apr-2025","77800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",960,0,20,5,"BSE SENSEX","","","","",0.05,699.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861400","OPTIND","BSESEN","OPTION","29-Apr-2025","80200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",3769.15,9235.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7798438,"SENSEX"
"861401","OPTIND","BANKEX","OPTION","29-Apr-2025","52500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",3228.6,7728.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5551637,"BANKEX"
"861402","OPTIND","BANKEX","OPTION","29-Apr-2025","54800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",1403.25,5510.5,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5551637,"BANKEX"
"861405","OPTIND","BSESEN","OPTION","29-Apr-2025","71800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1407.25,6064.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7590141,"SENSEX"
"861412","OPTIND","BANKEX","OPTION","29-Apr-2025","59100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",780,0,30,5,"BANKEX","","","","",0.05,1621.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5748775,"BANKEX"
"861417","OPTIND","BANKEX","OPTION","29-Apr-2025","53100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",2704.5,7145.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5551637,"BANKEX"
"861419","OPTIND","BANKEX","OPTION","29-Apr-2025","55400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",1028.45,4935.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5551637,"BANKEX"
"861421","OPTIND","BSESEN","OPTION","29-Apr-2025","77200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",520,0,20,5,"BSE SENSEX","","","","",1914.9,6385.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861422","OPTIND","BSESEN","OPTION","29-Apr-2025","79500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",440,0,20,5,"BSE SENSEX","","","","",3253.95,8562.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861424","OPTIND","BANKEX","OPTION","29-Apr-2025","58800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1830,0,30,5,"BANKEX","","","","",419.7,2897.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5748775,"BANKEX"
"861426","OPTIND","BSESEN","OPTION","29-Apr-2025","71200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",719.35,1757.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7434009,"SENSEX"
"861427","OPTIND","BANKEX","OPTION","29-Apr-2025","51700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",3962.35,8511.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5551637,"BANKEX"
"861428","OPTIND","BSESEN","OPTION","29-Apr-2025","73500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",3180,0,20,5,"BSE SENSEX","","","","",135.95,2259.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861429","OPTIND","BSESEN","OPTION","29-Apr-2025","75800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",260,0,20,5,"BSE SENSEX","","","","",1409.7,5116.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861437","OPTIND","BANKEX","OPTION","29-Apr-2025","57100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1260,0,30,5,"BANKEX","","","","",203.45,1747.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5748775,"BANKEX"
"861438","OPTIND","BANKEX","OPTION","29-Apr-2025","59400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",480,0,30,5,"BANKEX","","","","",739.55,3563.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5748775,"BANKEX"
"861443","OPTIND","BANKEX","OPTION","29-Apr-2025","53400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",52.15,255.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5551637,"BANKEX"
"861445","OPTIND","BANKEX","OPTION","29-Apr-2025","55700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",210,0,30,5,"BANKEX","","","","",301.4,1090.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5748775,"BANKEX"
"861448","OPTIND","BSESEN","OPTION","29-Apr-2025","77100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1180,0,20,5,"BSE SENSEX","","","","",325.15,1865.5,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861449","OPTIND","BSESEN","OPTION","29-Apr-2025","79400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",660,0,20,5,"BSE SENSEX","","","","",877.65,1619.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861450","OPTIND","BANKEX","OPTION","29-Apr-2025","54100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",1900.4,6181.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5551637,"BANKEX"
"861451","OPTIND","BANKEX","OPTION","29-Apr-2025","56400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",520.1,3979.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5551637,"BANKEX"
"861453","OPTIND","BANKEX","OPTION","29-Apr-2025","58700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",510,0,30,5,"BANKEX","","","","",66,1936.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5748775,"BANKEX"
"861455","OPTIND","BSESEN","OPTION","29-Apr-2025","71100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1715.45,6679.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7590141,"SENSEX"
"861456","OPTIND","BSESEN","OPTION","29-Apr-2025","73400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",876.85,4651.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7319810,"SENSEX"
"861457","OPTIND","BSESEN","OPTION","29-Apr-2025","75700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",40,0,20,5,"BSE SENSEX","","","","",455.25,2771.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861459","OPTIND","BANKEX","OPTION","29-Apr-2025","52700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",3051.1,7533.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5551637,"BANKEX"
"861475","OPTIND","BSESEN","OPTION","29-Apr-2025","75100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1020,0,20,5,"BSE SENSEX","","","","",1238.3,4510,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861476","OPTIND","BSESEN","OPTION","29-Apr-2025","77400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",460,0,20,5,"BSE SENSEX","","","","",2006.55,6571.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861477","OPTIND","BSESEN","OPTION","29-Apr-2025","79700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",3396.85,8754.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7590141,"SENSEX"
"861479","OPTIND","BANKEX","OPTION","29-Apr-2025","56700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1260,0,30,5,"BANKEX","","","","",243.75,1461.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5748775,"BANKEX"
"861480","OPTIND","BSESEN","OPTION","29-Apr-2025","71400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",840.95,2559.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7416995,"SENSEX"
"861481","OPTIND","BSESEN","OPTION","29-Apr-2025","73700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",200,0,20,5,"BSE SENSEX","","","","",106.65,2349.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861494","OPTIND","BANKEX","OPTION","29-Apr-2025","55000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",450,0,30,5,"BANKEX","","","","",265.7,796.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5748775,"BANKEX"
"861496","OPTIND","BANKEX","OPTION","29-Apr-2025","57300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",600,0,30,5,"BANKEX","","","","",221.05,1884.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5748775,"BANKEX"
"861502","OPTIND","BANKEX","OPTION","29-Apr-2025","53600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",58.6,291.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5551637,"BANKEX"
"861503","OPTIND","BANKEX","OPTION","29-Apr-2025","58000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1320,0,30,5,"BANKEX","","","","",119.65,2565.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5748775,"BANKEX"
"861506","OPTIND","BSESEN","OPTION","29-Apr-2025","75000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",3660,0,20,5,"BSE SENSEX","","","","",0.05,2435.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861508","OPTIND","BSESEN","OPTION","29-Apr-2025","77300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1220,0,20,5,"BSE SENSEX","","","","",311.3,1755.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861509","OPTIND","BSESEN","OPTION","29-Apr-2025","79600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1020,0,20,5,"BSE SENSEX","","","","",199.25,828.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861510","OPTIND","BANKEX","OPTION","29-Apr-2025","52000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",30,0,30,5,"BANKEX","","","","",3683.3,8217.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5748775,"BANKEX"
"861511","OPTIND","BANKEX","OPTION","29-Apr-2025","54300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",1752.25,5989.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5551637,"BANKEX"
"861513","OPTIND","BANKEX","OPTION","29-Apr-2025","56600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1290,0,30,5,"BANKEX","","","","",617.4,3762.5,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5748775,"BANKEX"
"861514","OPTIND","BANKEX","OPTION","29-Apr-2025","58900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",990,0,30,5,"BANKEX","","","","",0.05,1779.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5748775,"BANKEX"
"861520","OPTIND","BSESEN","OPTION","29-Apr-2025","71300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1622.45,6504.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7590141,"SENSEX"
"861522","OPTIND","BSESEN","OPTION","29-Apr-2025","73600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",253,3611.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861523","OPTIND","BSESEN","OPTION","29-Apr-2025","75900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",20,0,20,5,"BSE SENSEX","","","","",432.35,2628.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861524","OPTIND","BANKEX","OPTION","29-Apr-2025","52900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",2876.25,7339.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5551637,"BANKEX"
"861532","OPTIND","BSESEN","OPTION","29-Apr-2025","79000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",440,0,20,5,"BSE SENSEX","","","","",2913.2,8083.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
"861536","OPTIND","BANKEX","OPTION","29-Apr-2025","56000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",2850,0,30,5,"BANKEX","","","","",231.4,1187.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5748775,"BANKEX"
"861538","OPTIND","BANKEX","OPTION","29-Apr-2025","58300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1050,0,30,5,"BANKEX","","","","",239.95,2290.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5748775,"BANKEX"
"861541","OPTIND","BSESEN","OPTION","29-Apr-2025","73000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",3580,0,20,5,"BSE SENSEX","","","","",155.9,1942.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7384715,"SENSEX"
